Time [s],Value,Parity Error,Framing Error
22.567043999999999,0x01,,
22.568078000000000,0x42,,
22.569130999999999,0x30,,
22.570162000000000,0x36,,
22.571209000000000,0x46,,
22.572244999999999,0x30,,
22.817138000000000,0x01,,
22.818176999999999,0x42,,
22.819215000000000,0x30,,
22.820259000000000,0x36,,
22.821304000000001,0x45,,
22.822340000000001,0x30,,
23.066918000000001,0x01,,
23.067958000000001,0x42,,
23.068999000000002,0x30,,
23.070039999999999,0x36,,
23.071081000000000,0x46,,
23.072130000000001,0x30,,
23.317115000000001,0x01,,
23.318159999999999,0x42,,
23.319196999999999,0x30,,
23.320243000000001,0x36,,
23.321283000000001,0x45,,
23.322333000000000,0x30,,
23.567001999999999,0x01,,
23.568042999999999,0x42,,
23.569084000000000,0x30,,
23.570125999999998,0x36,,
23.571169999999999,0x46,,
23.572213000000001,0x30,,
23.816998000000002,0x01,,
23.818035999999999,0x42,,
23.819075000000002,0x30,,
23.820117000000000,0x36,,
23.821158000000000,0x45,,
23.822199999999999,0x30,,
24.066987000000001,0x01,,
24.068030000000000,0x42,,
24.069068999999999,0x30,,
24.070108000000001,0x36,,
24.071152000000001,0x46,,
24.072191000000000,0x30,,
24.316987000000001,0x01,,
24.318016000000000,0x42,,
24.319061000000001,0x30,,
24.320100000000000,0x36,,
24.321141000000001,0x47,,
24.322182999999999,0x30,,
24.816852000000001,0x01,,
24.817899000000001,0x42,,
24.818935000000000,0x30,,
24.819977000000002,0x36,,
24.821019000000000,0x48,,
24.822060000000000,0x30,,
25.316942000000001,0x01,,
25.317979999999999,0x42,,
25.319023000000001,0x30,,
25.320063000000001,0x36,,
25.321104999999999,0x49,,
25.322146000000000,0x30,,
25.567035000000001,0x01,,
25.568076000000001,0x42,,
25.569120000000002,0x30,,
25.570160999999999,0x37,,
25.571200999999999,0x50,,
25.572241999999999,0x30,,
25.816920000000000,0x01,,
25.817962999999999,0x42,,
25.819018000000000,0x30,,
25.820046999999999,0x37,,
25.821086999999999,0x4F,,
25.822129000000000,0x30,,
26.066911000000001,0x01,,
26.067952999999999,0x42,,
26.068998000000001,0x30,,
26.070036000000002,0x37,,
26.071078000000000,0x50,,
26.072120000000002,0x30,,
26.316905999999999,0x01,,
26.317945000000002,0x42,,
26.318985999999999,0x30,,
26.320029000000002,0x37,,
26.321069000000001,0x4F,,
26.322113000000002,0x30,,
26.566894000000001,0x01,,
26.567934999999999,0x42,,
26.568977000000000,0x30,,
26.570018999999998,0x37,,
26.571059999999999,0x50,,
26.572113000000002,0x30,,
26.816989000000000,0x01,,
26.818030000000000,0x55,,
26.819071999999998,0x31,,
26.820114000000000,0x30,,
26.821159999999999,0x31,,
26.822196999999999,0x31,,
26.823239000000001,0x32,,
26.824280000000002,0x58,,
26.825326000000000,0x4C,,
26.826363000000001,0x30,,
26.827408999999999,0x01,,
26.828447000000001,0x55,,
26.829488999999999,0x31,,
26.830532999999999,0x30,,
26.831582999999998,0x30,,
26.832619999999999,0x31,,
26.833655000000000,0x32,,
26.834696000000001,0x60,,
26.835737999999999,0x4C,,
26.836784000000002,0x30,,
26.837821000000002,0x01,,
26.838864000000001,0x55,,
26.839905000000002,0x31,,
26.840951000000000,0x30,,
26.841992000000001,0x30,,
26.843032999999998,0x31,,
26.844071000000000,0x32,,
26.845116999999998,0x68,,
26.846153999999999,0x4C,,
26.847200000000001,0x30,,
26.848237999999998,0x01,,
26.849291000000001,0x55,,
26.850321000000001,0x31,,
26.851365000000001,0x31,,
26.852618000000000,0x32,,
26.853653999999999,0x33,,
26.854697000000002,0x32,,
26.855737000000001,0x30,,
26.856780000000001,0x4B,,
26.857821000000001,0x30,,
26.858867000000000,0x01,,
26.859904000000000,0x55,,
26.860951000000000,0x31,,
26.861989999999999,0x31,,
26.863033999999999,0x35,,
26.864070000000002,0x31,,
26.865116000000000,0x32,,
26.866154000000002,0x50,,
26.867197999999998,0x4B,,
26.868237000000001,0x30,,
26.869278999999999,0x01,,
26.870320000000000,0x55,,
26.871362000000001,0x31,,
26.872613000000001,0x31,,
26.873653000000001,0x36,,
26.874699000000000,0x31,,
26.875737000000001,0x32,,
26.876778000000002,0x70,,
26.877820000000000,0x4B,,
26.878862999999999,0x30,,
26.879902999999999,0x01,,
26.880945000000001,0x55,,
26.881986000000001,0x31,,
26.883029000000001,0x30,,
26.884070000000001,0x31,,
26.885110999999998,0x31,,
26.886153000000000,0x32,,
26.887198999999999,0x48,,
26.888240000000000,0x4C,,
26.889278000000001,0x30,,
27.066981999999999,0x01,,
27.068021000000002,0x50,,
27.069063000000000,0x30,,
27.070108999999999,0x30,,
27.071145999999999,0x30,,
27.072195000000001,0x30,,
27.073229999999999,0x01,,
27.074271000000000,0x50,,
27.075313000000001,0x30,,
27.076357999999999,0x31,,
27.077396000000000,0x30,,
27.078441000000002,0x30,,
27.316970999999999,0x01,,
27.318020000000001,0x50,,
27.319065999999999,0x30,,
27.320101000000001,0x30,,
27.321138000000001,0x30,,
27.322184000000000,0x34,,
27.323221000000000,0x01,,
27.324268000000000,0x50,,
27.325303999999999,0x30,,
27.326346000000001,0x31,,
27.327387000000002,0x30,,
27.328436000000000,0x34,,
27.566962000000000,0x01,,
27.568003999999998,0x50,,
27.569047000000001,0x30,,
27.570087000000001,0x30,,
27.571128999999999,0x30,,
27.572170000000000,0x38,,
27.573212000000002,0x01,,
27.574254000000000,0x50,,
27.575301000000000,0x30,,
27.576345000000000,0x31,,
27.577385000000000,0x30,,
27.578420000000001,0x38,,
27.816853999999999,0x01,,
27.817889999999998,0x50,,
27.818936000000001,0x30,,
27.819982000000000,0x30,,
27.821016000000000,0x30,,
27.822057000000001,0x3C,,
27.823098999999999,0x01,,
27.824140000000000,0x50,,
27.825185999999999,0x30,,
27.826222999999999,0x31,,
27.827265000000001,0x30,,
27.828306999999999,0x3C,,
28.066742999999999,0x01,,
28.067782999999999,0x50,,
28.068819000000001,0x30,,
28.069863999999999,0x30,,
28.070902000000000,0x30,,
28.071943999999998,0x40,,
28.072984999999999,0x01,,
28.074027999999998,0x50,,
28.075068999999999,0x30,,
28.076115999999999,0x31,,
28.077152000000002,0x30,,
28.078195000000001,0x40,,
28.316837000000000,0x01,,
28.317874000000000,0x50,,
28.318921000000000,0x30,,
28.319958000000000,0x30,,
28.320996999999998,0x30,,
28.322039000000000,0x44,,
28.323080999999998,0x01,,
28.324124999999999,0x50,,
28.325164000000001,0x30,,
28.326215000000001,0x31,,
28.327248000000001,0x30,,
28.328289999999999,0x44,,
28.566821999999998,0x01,,
28.567864000000000,0x50,,
28.568909000000001,0x30,,
28.569958000000000,0x30,,
28.570993000000001,0x30,,
28.572030000000002,0x48,,
28.573073000000001,0x01,,
28.574116000000000,0x50,,
28.575154999999999,0x30,,
28.576198000000002,0x31,,
28.577241000000001,0x30,,
28.578279999999999,0x48,,
28.817021000000000,0x01,,
28.818066999999999,0x55,,
28.819105000000000,0x31,,
28.820148000000000,0x31,,
28.821187999999999,0x31,,
28.822755999999998,0x31,,
28.823792000000001,0x32,,
28.824833000000002,0x58,,
28.825880999999999,0x35,,
28.826917000000002,0x30,,
28.827964999999999,0x01,,
28.829000000000001,0x55,,
28.830044000000001,0x31,,
28.831097000000000,0x31,,
28.832125999999999,0x30,,
28.833171000000000,0x31,,
28.834209999999999,0x32,,
28.835249999999998,0x60,,
28.836293000000001,0x35,,
28.837344000000002,0x30,,
28.838379000000000,0x01,,
28.839416000000000,0x55,,
28.840461999999999,0x31,,
28.841500000000000,0x30,,
28.842752999999998,0x30,,
28.843796999999999,0x31,,
28.844833000000001,0x32,,
28.845873999999998,0x68,,
28.846923000000000,0x35,,
28.847961999999999,0x30,,
28.848998999999999,0x01,,
28.850045000000001,0x55,,
28.851082999999999,0x31,,
28.852129000000001,0x31,,
28.853166000000002,0x32,,
28.854209000000001,0x33,,
28.855249000000001,0x32,,
28.856296000000000,0x30,,
28.857332000000000,0x34,,
28.858378999999999,0x30,,
28.859416000000000,0x01,,
28.860457000000000,0x55,,
28.861498999999998,0x31,,
28.862749000000001,0x31,,
28.863793999999999,0x35,,
28.864832000000000,0x31,,
28.865874999999999,0x32,,
28.866914999999999,0x50,,
28.867958999999999,0x34,,
28.868998999999999,0x30,,
28.870045999999999,0x01,,
28.871082000000001,0x55,,
28.872129000000001,0x31,,
28.873165000000000,0x31,,
28.874212000000000,0x36,,
28.875252000000000,0x31,,
28.876294999999999,0x32,,
28.877331999999999,0x70,,
28.878378999999999,0x34,,
28.879418000000001,0x30,,
28.880461000000000,0x01,,
28.881498000000001,0x55,,
28.882747999999999,0x31,,
28.883796000000000,0x30,,
28.884833000000000,0x32,,
28.885873000000000,0x31,,
28.886914999999998,0x32,,
28.887962000000002,0x48,,
28.888998000000001,0x35,,
28.890041000000000,0x30,,
29.566682000000000,0x01,,
29.567723000000001,0x50,,
29.568766000000000,0x30,,
29.569807000000001,0x31,,
29.570851999999999,0x30,,
29.571890000000000,0x48,,
29.816883000000001,0x01,,
29.817923000000000,0x50,,
29.818964000000001,0x30,,
29.820017000000000,0x31,,
29.821052000000002,0x30,,
29.822088999999998,0x4C,,
30.066769000000001,0x01,,
30.067810000000001,0x50,,
30.068852000000000,0x30,,
30.069901000000002,0x31,,
30.070934999999999,0x30,,
30.071981000000001,0x50,,
30.316759000000001,0x01,,
30.317802000000000,0x50,,
30.318842000000000,0x30,,
30.319887000000001,0x31,,
30.320927000000001,0x30,,
30.321968999999999,0x54,,
30.566858000000000,0x01,,
30.567896000000001,0x50,,
30.568939000000000,0x30,,
30.569983000000001,0x31,,
30.571027000000001,0x30,,
30.572061999999999,0x58,,
30.816848000000000,0x01,,
30.817903000000001,0x50,,
30.818929000000001,0x30,,
30.819973999999998,0x31,,
30.821021999999999,0x30,,
30.822053000000000,0x5C,,
31.066835999999999,0x01,,
31.067882000000001,0x50,,
31.068919999999999,0x30,,
31.069963000000001,0x31,,
31.071003000000001,0x30,,
31.072046000000000,0x60,,
31.316936999999999,0x01,,
31.317972999999999,0x55,,
31.319020999999999,0x31,,
31.320056000000001,0x31,,
31.321103999999998,0x31,,
31.322661000000000,0x31,,
31.323702000000001,0x32,,
31.324743999999999,0x58,,
31.325785000000000,0x4C,,
31.326827999999999,0x30,,
31.327869000000000,0x01,,
31.328910000000000,0x55,,
31.329951999999999,0x31,,
31.331000000000000,0x30,,
31.332035000000001,0x38,,
31.333076999999999,0x31,,
31.334118000000000,0x32,,
31.335160999999999,0x60,,
31.336213000000001,0x4C,,
31.337246000000000,0x30,,
31.338284999999999,0x01,,
31.339331999999999,0x55,,
31.340371000000001,0x31,,
31.341410000000000,0x30,,
31.342662000000001,0x30,,
31.343705000000000,0x31,,
31.344743000000001,0x32,,
31.345784999999999,0x68,,
31.346827000000001,0x4C,,
31.347867999999998,0x30,,
31.348910000000000,0x01,,
31.349951000000001,0x55,,
31.350995000000001,0x31,,
31.352034000000000,0x31,,
31.353078000000000,0x32,,
31.354122000000000,0x33,,
31.355165000000000,0x32,,
31.356200999999999,0x30,,
31.357243000000000,0x4B,,
31.358284000000001,0x30,,
31.359330000000000,0x01,,
31.360368000000001,0x55,,
31.361412000000001,0x31,,
31.362662000000000,0x31,,
31.363700999999999,0x35,,
31.364747999999999,0x31,,
31.365784000000001,0x32,,
31.366826000000000,0x50,,
31.367874000000000,0x4B,,
31.368914000000000,0x30,,
31.369951000000000,0x01,,
31.370998000000000,0x55,,
31.372033999999999,0x31,,
31.373080000000002,0x31,,
31.374116999999998,0x36,,
31.375159000000000,0x31,,
31.376200000000001,0x32,,
31.377241999999999,0x70,,
31.378284000000001,0x4B,,
31.379331000000001,0x30,,
31.380367000000000,0x01,,
31.381412999999998,0x55,,
31.382663999999998,0x31,,
31.383700000000001,0x30,,
31.384746000000000,0x33,,
31.385783000000000,0x31,,
31.386825000000002,0x32,,
31.387867000000000,0x48,,
31.388911000000000,0x4C,,
31.389949999999999,0x30,,
32.066597000000002,0x01,,
32.067636000000000,0x50,,
32.068674999999999,0x30,,
32.069716999999997,0x31,,
32.070759000000002,0x30,,
32.071804000000000,0x30,,
32.316687000000002,0x01,,
32.317732999999997,0x50,,
32.318770999999998,0x30,,
32.319816000000003,0x31,,
32.320853999999997,0x30,,
32.321897999999997,0x34,,
32.566786000000000,0x01,,
32.567824000000002,0x50,,
32.568869999999997,0x30,,
32.569907000000001,0x31,,
32.570951999999998,0x30,,
32.571990999999997,0x38,,
32.816671999999997,0x01,,
32.817711000000003,0x50,,
32.818755000000003,0x30,,
32.819794000000002,0x31,,
32.820836000000000,0x30,,
32.821877999999998,0x3C,,
33.066771000000003,0x01,,
33.067810999999999,0x50,,
33.068848000000003,0x30,,
33.069889000000003,0x31,,
33.070931000000002,0x30,,
33.071975999999999,0x40,,
33.316547000000000,0x01,,
33.317588999999998,0x50,,
33.318631000000003,0x30,,
33.319671999999997,0x31,,
33.320717999999999,0x30,,
33.321755000000003,0x44,,
33.566538000000001,0x01,,
33.567580000000000,0x50,,
33.568624999999997,0x30,,
33.569662999999998,0x31,,
33.570706999999999,0x30,,
33.571745999999997,0x48,,
33.816842000000001,0x01,,
33.817888000000004,0x55,,
33.818925000000000,0x31,,
33.819966999999998,0x31,,
33.821007999999999,0x31,,
33.822571000000003,0x31,,
33.823611999999997,0x32,,
33.824654000000002,0x58,,
33.825696000000001,0x35,,
33.826737000000001,0x30,,
33.827779999999997,0x01,,
33.828825999999999,0x55,,
33.829861999999999,0x31,,
33.830903999999997,0x30,,
33.831944999999997,0x37,,
33.832987000000003,0x31,,
33.834029000000001,0x32,,
33.835070000000002,0x60,,
33.836115999999997,0x35,,
33.837153999999998,0x30,,
33.838197999999998,0x01,,
33.839236999999997,0x55,,
33.840277999999998,0x31,,
33.841321000000001,0x30,,
33.842576999999999,0x30,,
33.843615000000000,0x31,,
33.844653000000001,0x32,,
33.845697999999999,0x68,,
33.846736999999997,0x35,,
33.847780000000000,0x30,,
33.848820000000003,0x01,,
33.849862999999999,0x55,,
33.850903000000002,0x31,,
33.851947000000003,0x31,,
33.852986000000001,0x32,,
33.854030000000002,0x33,,
33.855069999999998,0x32,,
33.856110999999999,0x30,,
33.857152999999997,0x34,,
33.858204999999998,0x30,,
33.859239000000002,0x01,,
33.860278000000001,0x55,,
33.861319999999999,0x31,,
33.862569000000001,0x31,,
33.863615000000003,0x35,,
33.864652999999997,0x31,,
33.865698999999999,0x32,,
33.866736000000003,0x50,,
33.867776999999997,0x34,,
33.868819000000002,0x30,,
33.869861000000000,0x01,,
33.870902000000001,0x55,,
33.871944999999997,0x31,,
33.872985999999997,0x31,,
33.874031000000002,0x36,,
33.875073000000000,0x31,,
33.876111999999999,0x32,,
33.877153000000000,0x70,,
33.878194000000001,0x34,,
33.879238000000001,0x30,,
33.880277000000000,0x01,,
33.881324999999997,0x55,,
33.882568999999997,0x31,,
33.883609999999997,0x30,,
33.884652000000003,0x34,,
33.885697999999998,0x31,,
33.886735000000002,0x32,,
33.887780999999997,0x48,,
33.888826999999999,0x35,,
33.889865000000000,0x30,,
34.566606999999998,0x01,,
34.567650000000000,0x50,,
34.568691000000001,0x30,,
34.569730999999997,0x31,,
34.570774999999998,0x30,,
34.571815000000001,0x48,,
34.816493999999999,0x01,,
34.817534999999999,0x50,,
34.818581000000002,0x30,,
34.819617999999998,0x31,,
34.820664000000001,0x30,,
34.821702000000002,0x4C,,
35.066484000000003,0x01,,
35.067531000000002,0x50,,
35.068567999999999,0x30,,
35.069614000000001,0x31,,
35.070650999999998,0x30,,
35.071696000000003,0x50,,
35.316583000000001,0x01,,
35.317621000000003,0x50,,
35.318663000000001,0x30,,
35.319704000000002,0x31,,
35.320748000000002,0x30,,
35.321790999999997,0x54,,
35.566574000000003,0x01,,
35.567611999999997,0x50,,
35.568657999999999,0x30,,
35.569696000000000,0x31,,
35.570740999999998,0x30,,
35.571778999999999,0x58,,
35.816561999999998,0x01,,
35.817602999999998,0x50,,
35.818644999999997,0x30,,
35.819687999999999,0x31,,
35.820728000000003,0x30,,
35.821773999999998,0x5C,,
36.066453000000003,0x01,,
36.067489999999999,0x50,,
36.068531999999998,0x30,,
36.069575000000000,0x31,,
36.070614999999997,0x30,,
36.071660000000001,0x60,,
36.316856000000001,0x01,,
36.317898000000000,0x55,,
36.318941000000002,0x31,,
36.319980999999999,0x31,,
36.321024999999999,0x31,,
36.322485999999998,0x31,,
36.323523000000002,0x32,,
36.324565999999997,0x58,,
36.325606000000001,0x4C,,
36.326649000000003,0x30,,
36.327688999999999,0x01,,
36.328733999999997,0x55,,
36.329771999999998,0x31,,
36.330813999999997,0x30,,
36.331856000000002,0x36,,
36.332898000000000,0x31,,
36.333939000000001,0x32,,
36.334983000000001,0x60,,
36.336027999999999,0x4C,,
36.337071000000002,0x30,,
36.338106000000003,0x01,,
36.339146999999997,0x55,,
36.340193999999997,0x31,,
36.341230000000003,0x30,,
36.342483000000001,0x30,,
36.343522000000000,0x31,,
36.344568000000002,0x32,,
36.345604999999999,0x68,,
36.346646999999997,0x4C,,
36.347687999999998,0x30,,
36.348730000000003,0x01,,
36.349777000000003,0x55,,
36.350814999999997,0x31,,
36.351855000000000,0x31,,
36.352899000000001,0x32,,
36.353937999999999,0x33,,
36.354984000000002,0x32,,
36.356023999999998,0x30,,
36.357064000000001,0x34,,
36.358108999999999,0x30,,
36.359149000000002,0x01,,
36.360191999999998,0x55,,
36.361229999999999,0x31,,
36.362479999999998,0x31,,
36.363528000000002,0x35,,
36.364562999999997,0x31,,
36.365603999999998,0x32,,
36.366649000000002,0x50,,
36.367688000000001,0x34,,
36.368729999999999,0x30,,
36.369771000000000,0x01,,
36.370812999999998,0x55,,
36.371853999999999,0x31,,
36.372898999999997,0x31,,
36.373936999999998,0x36,,
36.374979000000003,0x31,,
36.376021000000001,0x32,,
36.377062000000002,0x70,,
36.378110999999997,0x34,,
36.379145999999999,0x30,,
36.380191000000003,0x01,,
36.381228999999998,0x55,,
36.382482000000003,0x31,,
36.383519999999997,0x30,,
36.384563999999997,0x35,,
36.385604000000001,0x31,,
36.386650000000003,0x32,,
36.387687000000000,0x48,,
36.388731999999997,0x4C,,
36.389769999999999,0x30,,
37.066620999999998,0x01,,
37.067664000000001,0x50,,
37.068703999999997,0x30,,
37.069747999999997,0x31,,
37.070787000000003,0x30,,
37.071832999999998,0x30,,
37.316611999999999,0x01,,
37.317653999999997,0x50,,
37.318694999999998,0x30,,
37.319743000000003,0x31,,
37.320779000000002,0x30,,
37.321820000000002,0x34,,
37.566395000000000,0x01,,
37.567436000000001,0x50,,
37.568477999999999,0x30,,
37.569519000000000,0x31,,
37.570562000000002,0x30,,
37.571603000000003,0x38,,
37.816496000000001,0x01,,
37.817534999999999,0x50,,
37.818573000000001,0x30,,
37.819614999999999,0x31,,
37.820656000000000,0x30,,
37.821699000000002,0x3C,,
38.066585000000003,0x01,,
38.067627000000002,0x50,,
38.068668000000002,0x30,,
38.069710000000001,0x31,,
38.070751000000001,0x30,,
38.071793000000000,0x40,,
38.316476999999999,0x01,,
38.317512999999998,0x50,,
38.318558000000003,0x30,,
38.319605000000003,0x31,,
38.320638000000002,0x30,,
38.321680000000001,0x44,,
38.566358999999999,0x01,,
38.567399999999999,0x50,,
38.568441999999997,0x30,,
38.569485999999998,0x31,,
38.570525000000004,0x30,,
38.571570999999999,0x48,,
38.816454000000000,0x01,,
38.817501999999998,0x50,,
38.818536999999999,0x30,,
38.819583999999999,0x31,,
38.820619999999998,0x30,,
38.821666000000000,0x48,,
39.566533000000000,0x01,,
39.567573000000003,0x43,,
39.568618999999998,0x33,,
39.569665000000001,0x01,,
39.570701000000000,0x55,,
39.571747000000002,0x31,,
39.572780999999999,0x33,,
39.573827000000001,0x35,,
39.574863999999998,0x34,,
39.575918000000001,0x31,,
39.576946999999997,0x58,,
39.577995000000001,0x30,,
39.579031000000001,0x30,,
39.580072999999999,0x01,,
39.581113999999999,0x55,,
39.582363999999998,0x31,,
39.583413999999998,0x31,,
39.584451000000001,0x31,,
39.585490000000000,0x31,,
39.586534000000000,0x32,,
39.587572000000002,0x60,,
39.588617999999997,0x38,,
39.589655000000000,0x30,,
39.590696999999999,0x01,,
39.591742000000004,0x55,,
39.592781000000002,0x31,,
39.593822000000003,0x30,,
39.594862999999997,0x38,,
39.595910000000003,0x31,,
39.596947000000000,0x32,,
39.597990000000003,0x68,,
39.599040000000002,0x38,,
39.600078000000003,0x30,,
39.601118999999997,0x01,,
39.602367999999998,0x55,,
39.603405000000002,0x31,,
39.604450000000000,0x30,,
39.605488000000001,0x32,,
39.606529999999999,0x31,,
39.607581000000003,0x32,,
39.608615000000000,0x70,,
39.609653999999999,0x38,,
39.610700000000001,0x30,,
39.611738000000003,0x01,,
39.612779000000003,0x55,,
39.613821000000002,0x31,,
39.614863000000000,0x31,,
39.615907000000000,0x31,,
39.616945999999999,0x31,,
39.617986999999999,0x32,,
39.619028999999998,0x44,,
39.620075999999997,0x38,,
39.621111999999997,0x30,,
