Time [s],Value,Parity Error,Framing Error
43.608468999999999,\x01,,
43.609510000000000,U,,
43.610551999999998,2,,
43.611593999999997,2,,
43.612636000000002,0,,
43.613677000000003,7,,
43.614719000000001,2,,
43.615766999999998,@,,
43.616805999999997,8,,
43.617843999999998,0,,
43.618884999999999,\x01,,
43.619934000000001,U,,
43.620970000000000,0,,
43.622217999999997,?,,
43.623260000000002,0,,
43.624313000000001,6,,
43.625343000000001,3,,
43.626392000000003,0,,
43.627426000000000,0,,
43.628467999999998,0,,
43.858463000000000,\x01,,
43.859501000000002,C,,
43.860548000000001,2,,
43.861587000000000,\x01,,
43.862630000000003,E,,
43.863667999999997,2,,
43.864711000000000,\x01,,
43.865754000000003,U,,
43.866793000000001,0,,
43.867834000000002,>,,
43.868876000000000,0,,
43.869923000000000,6,,
43.870958999999999,3,,
43.872002000000002,0,,
43.873043000000003,0,,
43.874084000000003,0,,
44.908318000000001,\x01,,
44.909362000000002,C,,
44.910401000000000,3,,
44.911442999999998,\x01,,
44.912483999999999,H,,
44.913525999999997,\x01,,
44.914568000000003,B,,
44.915609000000003,0,,
44.916651000000002,6,,
44.917693000000000,0,,
44.918734000000001,0,,
45.908282999999997,\x01,,
45.909323000000001,B,,
45.910367000000001,0,,
45.911414999999998,6,,
45.912453999999997,1,,
45.913497999999997,0,,
46.158273000000001,\x01,,
46.159320000000001,B,,
46.160356000000000,0,,
46.161403000000000,6,,
46.162444000000001,2,,
46.163482000000002,0,,
46.408264000000003,\x01,,
46.409309999999998,B,,
46.410347000000002,0,,
46.411394999999999,6,,
46.412430000000001,3,,
46.413476000000003,0,,
46.658361999999997,\x01,,
46.659405999999997,B,,
46.660442000000003,0,,
46.661484999999999,6,,
46.662526999999997,4,,
46.663567000000000,0,,
46.908248999999998,\x01,,
46.909289000000001,B,,
46.910330999999999,0,,
46.911371000000003,6,,
46.912413000000001,T,,
46.913454000000002,0,,
47.159278000000000,\x1B,,
47.160319999999999,\x01,,
47.161365000000004,C,,
47.162402999999998,3,,
47.163446000000000,\x01,,
47.164487000000001,H,,
47.165533000000003,\x01,,
47.166573000000000,E,,
47.167613000000003,5,,
47.168657000000003,F,,
47.169694999999997,O,,
47.170741000000000,0,,
47.171778000000003,\x01,,
47.172820000000002,B,,
47.173862000000000,0,,
47.174908000000002,5,,
47.175949000000003,T,,
47.176985999999999,0,,
47.208339000000002,F,,
47.209383000000003,I,,
47.210428000000000,7,,
48.833176000000002,F,,
48.834220000000002,O,,
48.835259999999998,9,,
49.683151000000002,\x01,,
49.684192000000003,C,,
49.685229999999997,3,,
49.686275999999999,F,,
49.687311999999999,I,,
49.688355000000001,0,,
49.733249999999998,\x01,,
49.734292000000003,B,,
49.735331000000002,0,,
49.736373999999998,6,,
49.737414999999999,5,,
49.738458999999999,0,,
49.983139999999999,\x01,,
49.984175999999998,B,,
49.985218000000003,0,,
49.986266999999998,6,,
49.987301000000002,6,,
49.988343000000000,0,,
50.233232000000001,\x01,,
50.234278000000003,B,,
50.235312999999998,0,,
50.236361000000002,6,,
50.237402000000003,7,,
50.238441000000002,0,,
50.483221000000000,\x01,,
50.484262999999999,B,,
50.485312000000000,0,,
50.486345999999998,6,,
50.487386999999998,8,,
50.488428999999996,0,,
50.733218999999998,\x01,,
50.734254000000000,B,,
50.735295000000001,0,,
50.736336999999999,6,,
50.737378000000000,5,,
50.738419999999998,0,,
50.983103999999997,\x01,,
50.984139999999996,B,,
50.985187000000003,0,,
50.986224000000000,6,,
50.987268000000000,6,,
50.988306999999999,0,,
51.233297999999998,\x01,,
51.234340000000003,B,,
51.235380999999997,0,,
51.236423000000002,6,,
51.237465000000000,7,,
51.238506000000001,0,,
51.483190999999998,\x01,,
51.484226999999997,B,,
51.485267999999998,0,,
51.486310000000003,6,,
51.487350999999997,8,,
51.488399999999999,0,,
51.733186000000003,\x01,,
51.734223000000000,B,,
51.735258999999999,0,,
51.736300999999997,6,,
51.737341999999998,5,,
51.738388999999998,0,,
51.983167000000002,\x01,,
51.984211999999999,B,,
51.985250000000001,0,,
51.986294000000001,6,,
51.987333000000000,6,,
51.988380999999997,0,,
52.233158000000003,\x01,,
52.234200000000001,B,,
52.235241000000002,0,,
52.236283000000000,6,,
52.237324000000001,7,,
52.238365999999999,0,,
52.483153999999999,\x01,,
52.484191000000003,B,,
52.485232000000003,0,,
52.486274000000002,6,,
52.487316999999997,8,,
52.488368000000001,0,,
52.733246999999999,\x01,,
52.734285999999997,B,,
52.735326999999998,0,,
52.736369000000003,6,,
52.737411000000002,5,,
52.738456999999997,0,,
52.983027999999997,\x01,,
52.984068000000001,B,,
52.985111000000003,0,,
52.986151999999997,6,,
52.987195999999997,6,,
52.988235000000003,0,,
53.233226000000002,\x01,,
53.234271000000000,B,,
53.235309000000001,0,,
53.236350999999999,6,,
53.237392999999997,7,,
53.238438000000002,0,,
53.483113000000003,\x01,,
53.484153999999997,B,,
53.485196000000002,0,,
53.486241999999997,6,,
53.487285000000000,8,,
53.488326000000001,0,,
53.733103999999997,\x01,,
53.734144999999998,B,,
53.735187000000003,0,,
53.736235999999998,6,,
53.737276000000001,9,,
53.738312000000001,0,,
53.982992000000003,\x01,,
53.984031999999999,B,,
53.985073999999997,0,,
53.986116000000003,6,,
53.987157000000003,:,,
53.988199000000002,0,,
54.233089000000000,\x01,,
54.234130999999998,B,,
54.235171999999999,0,,
54.236210999999997,6,,
54.237256000000002,;,,
54.238294000000003,0,,
54.483082000000003,\x01,,
54.484118000000002,B,,
54.485160999999998,0,,
54.486201999999999,6,,
54.487243999999997,<,,
54.488284999999998,0,,
54.732964000000003,\x01,,
54.734005000000003,B,,
54.735047000000002,0,,
54.736089999999997,6,,
54.737130000000001,=,,
54.738171999999999,0,,
54.983058999999997,\x01,,
54.984105000000000,B,,
54.985149999999997,0,,
54.986184000000002,6,,
54.987225000000002,>,,
54.988270999999997,0,,
55.233058999999997,\x01,,
55.234096000000001,B,,
55.235132999999998,0,,
55.236175000000003,6,,
55.237215999999997,?,,
55.238258000000002,0,,
55.483041000000000,\x01,,
55.484082000000001,B,,
55.485123999999999,0,,
55.486165999999997,6,,
55.487206999999998,@,,
55.488249000000003,0,,
55.733032000000001,\x01,,
55.734073000000002,B,,
55.735118000000000,0,,
55.736156000000001,6,,
55.737200000000001,A,,
55.738247999999999,0,,
55.982922000000002,\x01,,
55.983960000000003,B,,
55.985002999999999,0,,
55.986043000000002,6,,
55.987085000000000,B,,
55.988126999999999,0,,
56.233013999999997,\x01,,
56.234054999999998,B,,
56.235097000000003,0,,
56.236137999999997,6,,
56.237180000000002,C,,
56.238222000000000,0,,
56.483004000000001,\x01,,
56.484046999999997,B,,
56.485087999999998,0,,
56.486128999999998,6,,
56.487170999999996,D,,
56.488216000000001,0,,
56.732892000000000,\x01,,
56.733935000000002,B,,
56.734974999999999,0,,
56.736018000000001,6,,
56.737057999999998,E,,
56.738101000000000,0,,
56.982990999999998,\x01,,
56.984028000000002,B,,
56.985070000000000,0,,
56.986114000000001,6,,
56.987152999999999,F,,
56.988194999999997,0,,
57.232976999999998,\x01,,
57.234022000000003,B,,
57.235061000000002,0,,
57.236108000000002,6,,
57.237144000000001,E,,
57.238185000000001,0,,
57.482973999999999,\x01,,
57.484009999999998,B,,
57.485058000000002,0,,
57.486092999999997,6,,
57.487139999999997,F,,
57.488176000000003,0,,
57.732964000000003,\x01,,
57.734000999999999,B,,
57.735042999999997,0,,
57.736083999999998,6,,
57.737126000000004,E,,
57.738166999999997,0,,
57.982847000000000,\x01,,
57.983888000000000,B,,
57.984929000000001,0,,
57.985971999999997,6,,
57.987012999999997,F,,
57.988053999999998,0,,
58.232940999999997,\x01,,
58.233984999999997,B,,
58.235025000000000,0,,
58.236066000000001,6,,
58.237107999999999,E,,
58.238152999999997,0,,
58.482933000000003,\x01,,
58.483974000000003,B,,
58.485014999999997,0,,
58.486058000000000,6,,
58.487099000000001,F,,
58.488140999999999,0,,
58.732824999999998,\x01,,
58.733860999999997,B,,
58.734901999999998,0,,
58.735948000000000,6,,
58.736986000000002,G,,
58.738027000000002,0,,
59.233012000000002,\x01,,
59.234051999999998,B,,
59.235092999999999,0,,
59.236134000000000,6,,
59.237175999999998,H,,
59.238216999999999,0,,
59.732894999999999,\x01,,
59.733930000000001,B,,
59.734971000000002,0,,
59.736013000000000,6,,
59.737053000000003,I,,
59.738098000000001,0,,
59.982883999999999,\x01,,
59.983919000000000,B,,
59.984963999999998,0,,
59.986007000000001,7,,
59.987050000000004,P,,
59.988089000000002,0,,
60.232869000000001,\x01,,
60.233910000000002,B,,
60.234952000000000,0,,
60.235999000000000,7,,
60.237042000000002,O,,
60.238076999999997,0,,
60.482860000000002,\x01,,
60.483901000000003,B,,
60.484943000000001,0,,
60.485993999999998,7,,
60.487026000000000,P,,
60.488067999999998,0,,
60.732748000000001,\x01,,
60.733792000000001,B,,
60.734831000000000,0,,
60.735871000000003,7,,
60.736913000000001,O,,
60.737954999999999,0,,
60.982737000000000,\x01,,
60.983778999999998,B,,
60.984820999999997,0,,
60.985861999999997,7,,
60.986904000000003,P,,
60.987946000000001,0,,
61.233041000000000,\x01,,
61.234087000000002,U,,
61.235123999999999,1,,
61.236165999999997,0,,
61.237206999999998,1,,
61.238249000000003,1,,
61.239302000000002,2,,
61.240332000000002,X,,
61.241582000000001,L,,
61.242624999999997,0,,
61.243665000000000,\x01,,
61.244709000000000,U,,
61.245755000000003,1,,
61.246789999999997,0,,
61.247835000000002,0,,
61.248874000000001,1,,
61.249921000000001,2,,
61.250957000000000,`,,
61.252003000000002,L,,
61.253047000000002,0,,
61.254088000000003,\x01,,
61.255122999999998,U,,
61.256165000000003,1,,
61.257207000000001,0,,
61.258248999999999,0,,
61.259290000000000,1,,
61.260337000000000,2,,
61.261581000000000,h,,
61.262622999999998,L,,
61.263665000000003,0,,
61.264710999999998,\x01,,
61.265748000000002,U,,
61.266790000000000,1,,
61.267834999999998,1,,
61.268872999999999,2,,
61.269914999999997,3,,
61.270955999999998,2,,
61.271998000000004,0,,
61.273038999999997,K,,
61.274082999999997,0,,
61.275123000000001,\x01,,
61.276166000000003,U,,
61.277206000000000,1,,
61.278250999999997,1,,
61.279288999999999,5,,
61.280330999999997,1,,
61.281581000000003,2,,
61.282622000000003,P,,
61.283664999999999,K,,
61.284706000000000,0,,
61.285747000000001,\x01,,
61.286797999999997,U,,
61.287833999999997,1,,
61.288873000000002,1,,
61.289914000000003,6,,
61.290954999999997,1,,
61.291997000000002,2,,
61.293039000000000,p,,
61.294086000000000,K,,
61.295121999999999,0,,
61.296168000000002,\x01,,
61.297204999999998,U,,
61.298247000000003,1,,
61.299287999999997,0,,
61.300330000000002,1,,
61.301589000000000,1,,
61.302622000000000,2,,
61.303677999999998,H,,
61.304704999999998,L,,
61.305746999999997,0,,
61.482823000000003,\x01,,
61.483866999999996,P,,
61.484907000000000,0,,
61.485948000000000,0,,
61.486989999999999,0,,
61.488033000000001,0,,
61.489074000000002,\x01,,
61.490115000000003,P,,
61.491366999999997,0,,
61.492406000000003,1,,
61.493451999999998,0,,
61.494489999999999,0,,
61.732813999999998,\x01,,
61.733859000000002,P,,
61.734907000000000,0,,
61.735939000000002,0,,
61.736989999999999,0,,
61.738022999999998,4,,
61.739068000000003,\x01,,
61.740105999999997,P,,
61.741568000000001,0,,
61.742606000000002,1,,
61.743648000000000,0,,
61.744689000000001,4,,
61.982807000000001,\x01,,
61.983846999999997,P,,
61.984893000000000,0,,
61.985930000000003,0,,
61.986972000000002,0,,
61.988014000000000,8,,
61.989061000000000,\x01,,
61.990096999999999,P,,
61.991346999999998,0,,
61.992387999999998,1,,
61.993429999999996,0,,
61.994475000000001,8,,
62.232796999999998,\x01,,
62.233843000000000,P,,
62.234879999999997,0,,
62.235922000000002,0,,
62.236963000000003,0,,
62.238010000000003,<,,
62.239046000000002,\x01,,
62.240088000000000,P,,
62.241546000000000,0,,
62.242587999999998,1,,
62.243631000000001,0,,
62.244670999999997,<,,
62.482787000000002,\x01,,
62.483829000000000,P,,
62.484870999999998,0,,
62.485911999999999,0,,
62.486953999999997,0,,
62.487994999999998,@,,
62.489044999999997,\x01,,
62.490079000000001,P,,
62.491329000000000,0,,
62.492370000000001,1,,
62.493414999999999,0,,
62.494458999999999,@,,
62.732675000000000,\x01,,
62.733716000000001,P,,
62.734757999999999,0,,
62.735799000000000,0,,
62.736842000000003,0,,
62.737881999999999,D,,
62.738925000000002,\x01,,
62.739964999999998,P,,
62.741011000000000,0,,
62.742049000000002,1,,
62.743094999999997,0,,
62.744132999999998,D,,
62.982666999999999,\x01,,
62.983710000000002,P,,
62.984748000000003,0,,
62.985790000000001,0,,
62.986831000000002,0,,
62.987876000000000,H,,
62.988914999999999,\x01,,
62.989961000000001,P,,
62.991309999999999,0,,
62.992353000000001,1,,
62.993394000000002,0,,
62.994436000000000,H,,
63.233390000000000,\x01,,
63.234426999999997,U,,
63.235469999999999,1,,
63.236510000000003,1,,
63.237555999999998,1,,
63.238593000000002,1,,
63.239638999999997,2,,
63.240676000000001,X,,
63.241722000000003,5,,
63.242759999999997,0,,
63.243806999999997,\x01,,
63.244843000000003,U,,
63.245887000000003,1,,
63.246926000000002,1,,
63.247968000000000,0,,
63.249012999999998,1,,
63.250050999999999,2,,
63.251306000000000,`,,
63.252343000000003,5,,
63.253390000000003,0,,
63.254426000000002,\x01,,
63.255468000000000,U,,
63.256509000000001,1,,
63.257550999999999,0,,
63.258594000000002,0,,
63.259636000000000,1,,
63.260675999999997,2,,
63.261721000000001,h,,
63.262765999999999,5,,
63.263803000000003,0,,
63.264842000000002,\x01,,
63.265884000000000,U,,
63.266925000000001,1,,
63.267966999999999,1,,
63.269013000000001,2,,
63.270049999999998,3,,
63.271306000000003,2,,
63.272350000000003,0,,
63.273386000000002,4,,
63.274425000000001,0,,
63.275472000000001,\x01,,
63.276516000000001,U,,
63.277555000000000,1,,
63.278592000000003,1,,
63.279632999999997,5,,
63.280675000000002,1,,
63.281717999999998,2,,
63.282758000000001,P,,
63.283802999999999,4,,
63.284841999999998,0,,
63.285885999999998,\x01,,
63.286924999999997,U,,
63.287965999999997,1,,
63.289011000000002,1,,
63.290058000000002,6,,
63.291300999999997,1,,
63.292343000000002,2,,
63.293388000000000,p,,
63.294434000000003,4,,
63.295468999999997,0,,
63.296508000000003,\x01,,
63.297552000000003,U,,
63.298591000000002,1,,
63.299633999999998,0,,
63.300674000000001,2,,
63.301715999999999,1,,
63.302757999999997,2,,
63.303801000000000,H,,
63.304841000000003,5,,
63.305881999999997,0,,
63.982632000000002,\x01,,
63.983674999999998,P,,
63.984712000000002,0,,
63.985754000000000,1,,
63.986795999999998,0,,
63.987836999999999,H,,
64.232724000000005,\x01,,
64.233768999999995,P,,
64.234807000000004,0,,
64.235851999999994,1,,
64.236890000000002,0,,
64.237937000000002,L,,
64.482611000000006,\x01,,
64.483656999999994,P,,
64.484694000000005,0,,
64.485737000000000,1,,
64.486777000000004,0,,
64.487824000000003,P,,
64.732814000000005,\x01,,
64.733851999999999,P,,
64.734893000000000,0,,
64.735934999999998,1,,
64.736976999999996,0,,
64.738018999999994,T,,
64.982594000000006,\x01,,
64.983633999999995,P,,
64.984675999999993,0,,
64.985716999999994,1,,
64.986759000000006,0,,
64.987801000000005,X,,
65.232687999999996,\x01,,
65.233729999999994,P,,
65.234770999999995,0,,
65.235815000000002,1,,
65.236857000000001,0,,
65.237899999999996,\,,
65.482574999999997,\x01,,
65.483615999999998,P,,
65.484661000000003,0,,
65.485698999999997,1,,
65.486744999999999,0,,
65.487781999999996,`,,
65.732877999999999,\x01,,
65.733922000000007,U,,
65.734960999999998,1,,
65.736005000000006,1,,
65.737043999999997,1,,
65.738086999999993,1,,
65.739126999999996,2,,
65.740171000000004,X,,
65.741422999999998,L,,
65.742464999999996,0,,
65.743502000000007,\x01,,
65.744547999999995,U,,
65.745586000000003,1,,
65.746628999999999,0,,
65.747669000000002,8,,
65.748716000000002,1,,
65.749752000000001,2,,
65.750798000000003,`,,
65.751835000000000,L,,
65.752876999999998,0,,
65.753918999999996,\x01,,
65.754959999999997,U,,
65.756004000000004,1,,
65.757043999999993,0,,
65.758086000000006,0,,
65.759134000000003,1,,
65.760167999999993,2,,
65.761418000000006,h,,
65.762461000000002,L,,
65.763513000000003,0,,
65.764548000000005,\x01,,
65.765586999999996,U,,
65.766632000000001,1,,
65.767668000000000,1,,
65.768715000000000,2,,
65.769750999999999,3,,
65.770795000000007,2,,
65.771837000000005,0,,
65.772875999999997,K,,
65.773921999999999,0,,
65.774959999999993,\x01,,
65.776002000000005,U,,
65.777043000000006,1,,
65.778084000000007,1,,
65.779126000000005,5,,
65.780168000000003,1,,
65.781418000000002,2,,
65.782460999999998,P,,
65.783501000000001,K,,
65.784548000000001,0,,
65.785584000000000,\x01,,
65.786625999999998,U,,
65.787666999999999,1,,
65.788708999999997,1,,
65.789750999999995,6,,
65.790792999999994,1,,
65.791837000000001,2,,
65.792876000000007,p,,
65.793916999999993,K,,
65.794959000000006,0,,
65.796006000000006,\x01,,
65.797051999999994,U,,
65.798085000000000,1,,
65.799125000000004,0,,
65.800171000000006,3,,
65.801422000000002,1,,
65.802463000000003,2,,
65.803500000000000,H,,
65.804542999999995,L,,
65.805582999999999,0,,
66.482653999999997,\x01,,
66.483686000000006,P,,
66.484728000000004,0,,
66.485766999999996,1,,
66.486813999999995,0,,
66.487849999999995,0,,
66.732636999999997,\x01,,
66.733675000000005,P,,
66.734718000000001,0,,
66.735758000000004,1,,
66.736800000000002,0,,
66.737841000000003,4,,
66.982624999999999,\x01,,
66.983665999999999,P,,
66.984707999999998,0,,
66.985748999999998,1,,
66.986795999999998,0,,
66.987847000000002,8,,
67.232719000000003,\x01,,
67.233761999999999,P,,
67.234802000000002,0,,
67.235844000000000,1,,
67.236885999999998,0,,
67.237926999999999,<,,
67.482607000000002,\x01,,
67.483655999999996,P,,
67.484689000000003,0,,
67.485733999999994,1,,
67.486776000000006,0,,
67.487814000000000,@,,
67.732597999999996,\x01,,
67.733643999999998,P,,
67.734679999999997,0,,
67.735721999999996,1,,
67.736773999999997,0,,
67.737804999999994,D,,
67.982494000000003,\x01,,
67.983528000000007,P,,
67.984566999999998,0,,
67.985613999999998,1,,
67.986649999999997,0,,
67.987697999999995,H,,
68.233204999999998,\x01,,
68.234245000000001,U,,
68.235290000000006,1,,
68.236328999999998,1,,
68.237369999999999,1,,
68.238411999999997,1,,
68.239452999999997,2,,
68.240495999999993,X,,
68.241536999999994,5,,
68.242582999999996,0,,
68.243620000000007,\x01,,
68.244662000000005,U,,
68.245703000000006,1,,
68.246750000000006,0,,
68.247794999999996,7,,
68.248829000000001,1,,
68.249870000000001,2,,
68.250912999999997,`,,
68.251953000000000,5,,
68.252994999999999,0,,
68.254035999999999,\x01,,
68.255077999999997,U,,
68.256118999999998,1,,
68.257164000000003,0,,
68.258202999999995,0,,
68.259247000000002,1,,
68.260285999999994,2,,
68.261332999999993,h,,
68.262377000000001,5,,
68.263413000000000,0,,
68.264453000000003,\x01,,
68.265494000000004,U,,
68.266536000000002,1,,
68.267577000000003,1,,
68.268619000000001,2,,
68.269660999999999,3,,
68.270703999999995,2,,
68.271743999999998,0,,
68.272789000000003,4,,
68.273826999999997,0,,
68.274872000000002,\x01,,
68.275909999999996,U,,
68.276956999999996,1,,
68.277994000000007,1,,
68.279034999999993,5,,
68.280085000000000,1,,
68.281328000000002,2,,
68.282369000000003,P,,
68.283410000000003,4,,
68.284452000000002,0,,
68.285493000000002,\x01,,
68.286541000000000,U,,
68.287576999999999,1,,
68.288618999999997,1,,
68.289659999999998,6,,
68.290702999999993,1,,
68.291742999999997,2,,
68.292784999999995,p,,
68.293841999999998,4,,
68.294873999999993,0,,
68.295910000000006,\x01,,
68.296952000000005,U,,
68.297993000000005,1,,
68.299036000000001,0,,
68.300076000000004,4,,
68.301327999999998,1,,
68.302370999999994,2,,
68.303410000000000,H,,
68.304451999999998,5,,
68.305492999999998,0,,
68.982553999999993,\x01,,
68.983592999999999,P,,
68.984634999999997,0,,
68.985684000000006,1,,
68.986717999999996,0,,
68.987763000000001,H,,
69.232541999999995,\x01,,
69.233583999999993,P,,
69.234626000000006,0,,
69.235668000000004,1,,
69.236715000000004,0,,
69.237751000000003,L,,
69.482428999999996,\x01,,
69.483475999999996,P,,
69.484525000000005,0,,
69.485553999999993,1,,
69.486599999999996,0,,
69.487637000000007,P,,
69.732529999999997,\x01,,
69.733565999999996,P,,
69.734607999999994,0,,
69.735652000000002,1,,
69.736692000000005,0,,
69.737731999999994,T,,
69.982515000000006,\x01,,
69.983557000000005,P,,
69.984598000000005,0,,
69.985641000000001,1,,
69.986682000000002,0,,
69.987725999999995,X,,
70.232506000000001,\x01,,
70.233547999999999,P,,
70.234589000000000,0,,
70.235630999999998,1,,
70.236672999999996,0,,
70.237713999999997,\,,
70.482393999999999,\x01,,
70.483434000000003,P,,
70.484477999999996,0,,
70.485523000000001,1,,
70.486564000000001,0,,
70.487600999999998,`,,
70.732698999999997,\x01,,
70.733739999999997,U,,
70.734779000000003,1,,
70.735825000000006,1,,
70.736863000000000,1,,
70.737909999999999,1,,
70.738945999999999,2,,
70.739992999999998,X,,
70.741242000000000,L,,
70.742278999999996,0,,
70.743324000000001,\x01,,
70.744361999999995,U,,
70.745403999999994,1,,
70.746446000000006,0,,
70.747490999999997,6,,
70.748529000000005,1,,
70.749571000000003,2,,
70.750612000000004,`,,
70.751659000000004,L,,
70.752695000000003,0,,
70.753742000000003,\x01,,
70.754778999999999,U,,
70.755820999999997,1,,
70.756862999999996,0,,
70.757903999999996,0,,
70.758944999999997,1,,
70.759990999999999,2,,
70.761241999999996,h,,
70.762277999999995,L,,
70.763324999999995,0,,
70.764362000000006,\x01,,
70.765404000000004,U,,
70.766445000000004,1,,
70.767487000000003,1,,
70.768536999999995,2,,
70.769572999999994,3,,
70.770613999999995,2,,
70.771653000000001,0,,
70.772694999999999,4,,
70.773736999999997,0,,
70.774777999999998,\x01,,
70.775823000000003,U,,
70.776860999999997,1,,
70.777905000000004,1,,
70.778944999999993,5,,
70.779989999999998,1,,
70.781238000000002,2,,
70.782278000000005,P,,
70.783319000000006,4,,
70.784361000000004,0,,
70.785403000000002,\x01,,
70.786444000000003,U,,
70.787486000000001,1,,
70.788527000000002,1,,
70.789570999999995,6,,
70.790612999999993,1,,
70.791655000000006,2,,
70.792693999999997,p,,
70.793738000000005,4,,
70.794776999999996,0,,
70.795821000000004,\x01,,
70.796861000000007,U,,
70.797905999999998,1,,
70.798944000000006,0,,
70.799986000000004,5,,
70.801235000000005,1,,
70.802277000000004,2,,
70.803319999999999,H,,
70.804360000000003,L,,
70.805406000000005,0,,
71.482467000000000,\x01,,
71.483502000000001,P,,
71.484549999999999,0,,
71.485585000000000,1,,
71.486630000000005,0,,
71.487668999999997,0,,
71.732562000000001,\x01,,
71.733597000000003,P,,
71.734640999999996,0,,
71.735681000000000,1,,
71.736723999999995,0,,
71.737763999999999,4,,
71.982343000000000,\x01,,
71.983379999999997,P,,
71.984421999999995,0,,
71.985467999999997,1,,
71.986504999999994,0,,
71.987547000000006,8,,
72.232536999999994,\x01,,
72.233579000000006,P,,
72.234632000000005,0,,
72.235662000000005,1,,
72.236712999999995,0,,
72.237750000000005,<,,
72.482427999999999,\x01,,
72.483469999999997,P,,
72.484508000000005,0,,
72.485549000000006,1,,
72.486592999999999,0,,
72.487632000000005,@,,
72.732415000000003,\x01,,
72.733457999999999,P,,
72.734498000000002,0,,
72.735540000000000,1,,
72.736581999999999,0,,
72.737628000000001,D,,
72.982302000000004,\x01,,
72.983348000000007,P,,
72.984385000000003,0,,
72.985428999999996,1,,
72.986468000000002,0,,
72.987510000000000,H,,
73.232399000000001,\x01,,
73.233439000000004,P,,
73.234480000000005,0,,
73.235522000000003,1,,
73.236565999999996,0,,
73.237605000000002,H,,
73.982473999999996,\x01,,
73.983514999999997,C,,
73.984556999999995,3,,
73.985600000000005,\x01,,
73.986639999999994,U,,
73.987685999999997,1,,
73.988724000000005,3,,
73.989766000000003,5,,
73.990910999999997,4,,
73.991952999999995,1,,
73.992993999999996,X,,
73.994035999999994,0,,
73.995082999999994,0,,
73.996118999999993,\x01,,
73.997162000000003,U,,
73.998202000000006,1,,
73.999245000000002,1,,
74.000286000000003,1,,
74.001333000000002,1,,
74.002369000000002,2,,
74.003416000000001,`,,
74.004457000000002,8,,
74.005493999999999,0,,
74.006535000000000,\x01,,
74.007581000000002,U,,
74.008618999999996,1,,
74.009664000000001,0,,
74.010909999999996,8,,
74.011953000000005,1,,
74.012994000000006,2,,
74.014035000000007,h,,
74.015079999999998,8,,
74.016118000000006,0,,
74.017160000000004,\x01,,
74.018202000000002,U,,
74.019246999999993,1,,
74.020285000000001,0,,
74.021326999999999,2,,
74.022368000000000,1,,
74.023409999999998,2,,
74.024457999999996,p,,
74.025493999999995,8,,
74.026534999999996,0,,
74.027579000000003,\x01,,
74.028617999999994,U,,
74.029660000000007,1,,
74.030918999999997,1,,
74.031958000000003,1,,
74.032993000000005,1,,
74.034034000000005,2,,
74.035077999999999,D,,
74.036118000000002,8,,
74.037161999999995,0,,
74.038201000000001,\x01,,
74.039243999999997,U,,
74.040284000000000,1,,
74.041330000000002,0,,
74.042367999999996,2,,
74.043411000000006,1,,
74.044450999999995,2,,
74.045496999999997,L,,
74.046533999999994,8,,
74.047580999999994,0,,
74.048616999999993,\x01,,
74.049662999999995,E,,
74.050910999999999,5,,
74.051951000000003,\x01,,
74.052993000000001,U,,
74.054034999999999,0,,
74.055077999999995,>,,
74.056117000000000,0,,
74.057158999999999,6,,
74.058199999999999,3,,
74.059245000000004,0,,
74.060283999999996,0,,
74.061327000000006,0,,
74.295171999999994,\x01,,
74.296211999999997,U,,
74.297257000000002,2,,
74.298295999999993,2,,
74.299336999999994,0,,
74.300379000000007,7,,
74.301421000000005,2,,
74.302462000000006,@,,
74.303504000000004,8,,
74.304545000000005,0,,
74.305587000000003,\x01,,
74.306629000000001,U,,
74.307670000000002,0,,
74.308712000000000,?,,
74.309753999999998,0,,
74.310899000000006,6,,
74.311941000000004,3,,
74.312988000000004,0,,
74.314024000000003,0,,
74.315066999999999,0,,
74.545265999999998,\x01,,
74.546307999999996,C,,
74.547348999999997,2,,
74.548404000000005,\x01,,
74.549431999999996,U,,
74.550475000000006,0,,
74.551516000000007,>,,
74.552556999999993,0,,
74.553608999999994,6,,
74.554641000000004,3,,
74.555682000000004,0,,
74.556729000000004,0,,
74.557772000000000,0,,
74.795047999999994,\x01,,
74.796090000000007,U,,
74.797132000000005,2,,
74.798173000000006,2,,
74.799215000000004,0,,
74.800259999999994,7,,
74.801298000000003,2,,
74.802344000000005,@,,
74.803381999999999,8,,
74.804428000000001,0,,
74.805464999999998,\x01,,
74.806506999999996,U,,
74.807547999999997,0,,
74.808591000000007,?,,
74.809630999999996,0,,
74.810880999999995,6,,
74.811922999999993,3,,
74.812970000000007,0,,
74.814006000000006,0,,
74.815048000000004,0,,
75.045147999999998,\x01,,
75.046189999999996,C,,
75.047229999999999,2,,
75.048267999999993,\x01,,
75.049312999999998,U,,
75.050353000000001,0,,
75.051393000000004,>,,
75.052435000000003,0,,
75.053477000000001,6,,
75.054518000000002,3,,
75.055560000000000,0,,
75.056601000000001,0,,
75.057642999999999,0,,
75.295134000000004,\x01,,
75.296176000000003,U,,
75.297218000000001,2,,
75.298261999999994,2,,
75.299301000000000,0,,
75.300342999999998,7,,
75.301383999999999,2,,
75.302425999999997,@,,
75.303466999999998,8,,
75.304508999999996,0,,
75.305560999999997,\x01,,
75.306591999999995,U,,
75.307633999999993,0,,
75.308676000000006,?,,
75.309723000000005,0,,
75.310862999999998,6,,
75.311904999999996,3,,
