Time [s], Analyzer Name, Decoded Protocol Result
5.247767600000000,SPI,MOSI: 0x1AA0000;  MISO: 0x3FEFFFF
5.251780660000000,SPI,MOSI: 0x1AB0000;  MISO: 0x3FEFFFF
5.259806760000000,SPI,MOSI: 0x1AC0000;  MISO: 0x3FEFFFF
5.263814820000000,SPI,MOSI: 0x1AD0000;  MISO: 0x3FEFFFF
5.267827860000000,SPI,MOSI: 0x1AE0000;  MISO: 0x3FEFFFF
5.271840920000000,SPI,MOSI: 0x1AF0000;  MISO: 0x3FEFFFF
5.279867020000000,SPI,MOSI: 0x1B00000;  MISO: 0x3FEFFFF
5.283876080000000,SPI,MOSI: 0x1B10000;  MISO: 0x3FEFFFF
5.287888140000000,SPI,MOSI: 0x1B20000;  MISO: 0x3FEFFFF
5.291900180000000,SPI,MOSI: 0x1B30000;  MISO: 0x3FEFFFF
5.299927300000000,SPI,MOSI: 0x1B40000;  MISO: 0x3FEFFFF
5.303936340000000,SPI,MOSI: 0x1B50000;  MISO: 0x3FEFFFF
5.307947400000000,SPI,MOSI: 0x1B60000;  MISO: 0x3FEFFFF
5.311958460000000,SPI,MOSI: 0x1B70000;  MISO: 0x3FEFFFF
5.319986560000000,SPI,MOSI: 0x1B80000;  MISO: 0x3FEFFFF
5.323995620000000,SPI,MOSI: 0x1B90000;  MISO: 0x3FEFFFF
5.328005680000000,SPI,MOSI: 0x1BA0000;  MISO: 0x3FEFFFF
5.332021720000000,SPI,MOSI: 0x1BB0000;  MISO: 0x3FEFFFF
5.340047820000000,SPI,MOSI: 0x1BC0000;  MISO: 0x3FEE2FF
5.344056880000000,SPI,MOSI: 0x1BD0000;  MISO: 0x3FEFFFF
5.348067940000000,SPI,MOSI: 0x1BE0000;  MISO: 0x3FEFFFF
5.352082000000000,SPI,MOSI: 0x1BF0000;  MISO: 0x3FEFFFF
5.360107100000000,SPI,MOSI: 0x1800000;  MISO: 0x3FEFFFF
5.364114160000000,SPI,MOSI: 0x1810000;  MISO: 0x3FEFFFF
5.368129200000000,SPI,MOSI: 0x1820000;  MISO: 0x3FEFFFF
5.372142260000000,SPI,MOSI: 0x1830000;  MISO: 0x3FEFFFF
5.380167360000000,SPI,MOSI: 0x1840000;  MISO: 0x3FEFFFF
5.384176420000000,SPI,MOSI: 0x1850000;  MISO: 0x3FEFFFF
5.388189480000000,SPI,MOSI: 0x1860000;  MISO: 0x3FEFFFF
5.392202520000000,SPI,MOSI: 0x1870000;  MISO: 0x3FEFFFF
5.400228640000000,SPI,MOSI: 0x1880000;  MISO: 0x3FEFFFF
5.404236680000000,SPI,MOSI: 0x1890000;  MISO: 0x3FEFFFF
5.408249740000000,SPI,MOSI: 0x18A0000;  MISO: 0x3FEFFFF
5.412262800000000,SPI,MOSI: 0x18B0000;  MISO: 0x3FEFFFF
5.420288900000000,SPI,MOSI: 0x18C0000;  MISO: 0x3FEFFFF
5.424297960000000,SPI,MOSI: 0x18D0000;  MISO: 0x3FEFFFF
5.428310000000000,SPI,MOSI: 0x18E0000;  MISO: 0x3FEFFFF
5.432323060000000,SPI,MOSI: 0x18F0000;  MISO: 0x3FEFFFF
5.440349160000000,SPI,MOSI: 0x1900000;  MISO: 0x3FE0010
5.444358220000000,SPI,MOSI: 0x1910000;  MISO: 0x3FEA707
5.448367280000000,SPI,MOSI: 0x1920000;  MISO: 0x3FEDA99
5.452382320000000,SPI,MOSI: 0x1930000;  MISO: 0x3FEB0CA
5.460457380000000,SPI,MOSI: 0x1940000;  MISO: 0x3FEFF9D
5.464466440000000,SPI,MOSI: 0x1950000;  MISO: 0x3FEFD00
5.468478500000000,SPI,MOSI: 0x1960000;  MISO: 0x3FE5EF1
5.472491540000000,SPI,MOSI: 0x1970000;  MISO: 0x3FEFF4E
5.480520660000000,SPI,MOSI: 0x1980000;  MISO: 0x3FEFFFF
5.484529700000000,SPI,MOSI: 0x1990000;  MISO: 0x3FEFFFF
5.548662620000000,SPI,MOSI: 0x19A0000;  MISO: 0x3FEFFFF
5.552678680000000,SPI,MOSI: 0x19B0000;  MISO: 0x3FEFFFF
5.560704780000000,SPI,MOSI: 0x19C0000;  MISO: 0x3FEFFFF
5.564711840000000,SPI,MOSI: 0x19D0000;  MISO: 0x3FEFFFF
5.568725900000000,SPI,MOSI: 0x19E0000;  MISO: 0x3FEFFFF
5.572738940000000,SPI,MOSI: 0x19F0000;  MISO: 0x3FEFFFF
5.580765060000000,SPI,MOSI: 0x1A00000;  MISO: 0x3FEFFFF
5.584775120000000,SPI,MOSI: 0x1A10000;  MISO: 0x3FEFFFF
5.588786160000000,SPI,MOSI: 0x1A20000;  MISO: 0x3FEFFFF
5.592799220000000,SPI,MOSI: 0x1A30000;  MISO: 0x3FEFFFF
5.600825320000000,SPI,MOSI: 0x1A40000;  MISO: 0x3FEFFFF
5.604834380000000,SPI,MOSI: 0x1A50000;  MISO: 0x3FEFFFF
5.608847440000000,SPI,MOSI: 0x1A60000;  MISO: 0x3FEFFFF
5.612859500000000,SPI,MOSI: 0x1A70000;  MISO: 0x3FEFFFF
5.620885600000000,SPI,MOSI: 0x1A80000;  MISO: 0x3FEFFFF
5.624894660000000,SPI,MOSI: 0x1A90000;  MISO: 0x3FEFFFF
5.628907720000000,SPI,MOSI: 0x1AA0000;  MISO: 0x3FEFFFF
5.632920760000000,SPI,MOSI: 0x1AB0000;  MISO: 0x3FEFFFF
5.640945880000000,SPI,MOSI: 0x1AC0000;  MISO: 0x3FEFFFF
5.644959920000000,SPI,MOSI: 0x1AD0000;  MISO: 0x3FEFFFF
5.648972980000000,SPI,MOSI: 0x1AE0000;  MISO: 0x3FEFFFF
5.652985020000000,SPI,MOSI: 0x1AF0000;  MISO: 0x3FEFFFF
5.661012140000000,SPI,MOSI: 0x1B00000;  MISO: 0x3FEFFFF
5.665021200000000,SPI,MOSI: 0x1B10000;  MISO: 0x3FEFFFF
5.669030240000000,SPI,MOSI: 0x1B20000;  MISO: 0x3FEFFFF
5.673046300000000,SPI,MOSI: 0x1B30000;  MISO: 0x3FEFFFF
5.681072400000000,SPI,MOSI: 0x1B40000;  MISO: 0x3FEFFFF
5.685081460000000,SPI,MOSI: 0x1B50000;  MISO: 0x3FEFFFF
5.689093520000000,SPI,MOSI: 0x1B60000;  MISO: 0x3FEFFFF
5.693105560000000,SPI,MOSI: 0x1B70000;  MISO: 0x3FEFFFF
5.701132680000000,SPI,MOSI: 0x1B80000;  MISO: 0x3FEFFFF
5.705140740000000,SPI,MOSI: 0x1B90000;  MISO: 0x3FEFFFF
5.709152780000000,SPI,MOSI: 0x1BA0000;  MISO: 0x3FEFFFF
5.713165840000000,SPI,MOSI: 0x1BB0000;  MISO: 0x3FEFFFF
5.721191940000000,SPI,MOSI: 0x1BC0000;  MISO: 0x3FEE2FF
5.725201000000000,SPI,MOSI: 0x1BD0000;  MISO: 0x3FEFFFF
5.729213060000000,SPI,MOSI: 0x1BE0000;  MISO: 0x3FEFFFF
5.733227100000000,SPI,MOSI: 0x1BF0000;  MISO: 0x3FEFFFF
5.741252220000000,SPI,MOSI: 0x1800000;  MISO: 0x3FEFFFF
5.745261260000000,SPI,MOSI: 0x1810000;  MISO: 0x3FEFFFF
5.749273320000000,SPI,MOSI: 0x1820000;  MISO: 0x3FEFFFF
5.753286380000000,SPI,MOSI: 0x1830000;  MISO: 0x3FEFFFF
5.761312480000000,SPI,MOSI: 0x1840000;  MISO: 0x3FEFFFF
5.765321540000000,SPI,MOSI: 0x1850000;  MISO: 0x3FEFFFF
5.769334580000000,SPI,MOSI: 0x1860000;  MISO: 0x3FEFFFF
5.773346640000000,SPI,MOSI: 0x1870000;  MISO: 0x3FEFFFF
5.781372740000000,SPI,MOSI: 0x1880000;  MISO: 0x3FEFFFF
5.785382800000000,SPI,MOSI: 0x1890000;  MISO: 0x3FEFFFF
5.789393860000000,SPI,MOSI: 0x18A0000;  MISO: 0x3FEFFFF
5.793407900000000,SPI,MOSI: 0x18B0000;  MISO: 0x3FEFFFF
5.801433020000000,SPI,MOSI: 0x18C0000;  MISO: 0x3FEFFFF
5.805442080000000,SPI,MOSI: 0x18D0000;  MISO: 0x3FEFFFF
5.809455120000000,SPI,MOSI: 0x18E0000;  MISO: 0x3FEFFFF
5.813468180000000,SPI,MOSI: 0x18F0000;  MISO: 0x3FEFFFF
5.821493280000000,SPI,MOSI: 0x1900000;  MISO: 0x3FE0010
5.825502340000000,SPI,MOSI: 0x1910000;  MISO: 0x3FEA707
5.829515400000000,SPI,MOSI: 0x1920000;  MISO: 0x3FEDA99
5.833528440000000,SPI,MOSI: 0x1930000;  MISO: 0x3FEB0CA
5.841553560000000,SPI,MOSI: 0x1940000;  MISO: 0x3FEFF9D
5.845563600000000,SPI,MOSI: 0x1950000;  MISO: 0x3FEFD00
5.849575660000000,SPI,MOSI: 0x1960000;  MISO: 0x3FE5EF1
5.853588720000000,SPI,MOSI: 0x1970000;  MISO: 0x3FEFF4E
5.861613820000000,SPI,MOSI: 0x1980000;  MISO: 0x3FEFFFF
5.865622880000000,SPI,MOSI: 0x1990000;  MISO: 0x3FEFFFF
5.869634940000000,SPI,MOSI: 0x19A0000;  MISO: 0x3FEFFFF
5.873647980000000,SPI,MOSI: 0x19B0000;  MISO: 0x3FEFFFF
5.881675080000000,SPI,MOSI: 0x19C0000;  MISO: 0x3FEFFFF
5.885683140000000,SPI,MOSI: 0x19D0000;  MISO: 0x3FEFFFF
5.889696200000000,SPI,MOSI: 0x19E0000;  MISO: 0x3FEFFFF
5.893709260000000,SPI,MOSI: 0x19F0000;  MISO: 0x3FEFFFF
5.901734360000000,SPI,MOSI: 0x1A00000;  MISO: 0x3FEFFFF
5.905743420000000,SPI,MOSI: 0x1A10000;  MISO: 0x3FEFFFF
5.909756460000000,SPI,MOSI: 0x1A20000;  MISO: 0x3FEFFFF
5.913766520000000,SPI,MOSI: 0x1A30000;  MISO: 0x3FEFFFF
5.921795620000000,SPI,MOSI: 0x1A40000;  MISO: 0x3FEFFFF
5.925803680000000,SPI,MOSI: 0x1A50000;  MISO: 0x3FEFFFF
5.929815740000000,SPI,MOSI: 0x1A60000;  MISO: 0x3FEFFFF
5.933828800000000,SPI,MOSI: 0x1A70000;  MISO: 0x3FEFFFF
5.941855900000000,SPI,MOSI: 0x1A80000;  MISO: 0x3FEFFFF
5.945863960000000,SPI,MOSI: 0x1A90000;  MISO: 0x3FEFFFF
5.949876000000000,SPI,MOSI: 0x1AA0000;  MISO: 0x3FEFFFF
5.953889060000000,SPI,MOSI: 0x1AB0000;  MISO: 0x3FEFFFF
5.961915160000000,SPI,MOSI: 0x1AC0000;  MISO: 0x3FEFFFF
5.965924220000000,SPI,MOSI: 0x1AD0000;  MISO: 0x3FEFFFF
5.969936280000000,SPI,MOSI: 0x1AE0000;  MISO: 0x3FEFFFF
5.973950320000000,SPI,MOSI: 0x1AF0000;  MISO: 0x3FEFFFF
5.981976440000000,SPI,MOSI: 0x1B00000;  MISO: 0x3FEFFFF
5.985984500000000,SPI,MOSI: 0x1B10000;  MISO: 0x3FEFFFF
5.989996540000000,SPI,MOSI: 0x1B20000;  MISO: 0x3FEFFFF
5.994007600000000,SPI,MOSI: 0x1B30000;  MISO: 0x3FEFFFF
6.002035700000000,SPI,MOSI: 0x1B40000;  MISO: 0x3FEFFFF
6.006045760000000,SPI,MOSI: 0x1B50000;  MISO: 0x3FEFFFF
6.010057820000000,SPI,MOSI: 0x1B60000;  MISO: 0x3FEFFFF
6.014070860000000,SPI,MOSI: 0x1B70000;  MISO: 0x3FEFFFF
6.022096980000000,SPI,MOSI: 0x1B80000;  MISO: 0x3FEFFFF
6.026105020000000,SPI,MOSI: 0x1B90000;  MISO: 0x3FEFFFF
6.030117080000000,SPI,MOSI: 0x1BA0000;  MISO: 0x3FEFFFF
6.034130140000000,SPI,MOSI: 0x1BB0000;  MISO: 0x3FEFFFF
6.042156240000000,SPI,MOSI: 0x1BC0000;  MISO: 0x3FEE2FF
6.046165300000000,SPI,MOSI: 0x1BD0000;  MISO: 0x3FEFFFF
6.050178360000000,SPI,MOSI: 0x1BE0000;  MISO: 0x3FEFFFF
6.054190400000000,SPI,MOSI: 0x1BF0000;  MISO: 0x3FEFFFF
6.062217520000000,SPI,MOSI: 0x1800000;  MISO: 0x3FEFFFF
6.066225560000000,SPI,MOSI: 0x1810000;  MISO: 0x3FEFFFF
6.070237620000000,SPI,MOSI: 0x1820000;  MISO: 0x3FEFFFF
6.074250680000000,SPI,MOSI: 0x1830000;  MISO: 0x3FEFFFF
6.082276780000000,SPI,MOSI: 0x1840000;  MISO: 0x3FEFFFF
6.086285840000000,SPI,MOSI: 0x1850000;  MISO: 0x3FEFFFF
6.090298880000000,SPI,MOSI: 0x1860000;  MISO: 0x3FEFFFF
6.094310940000000,SPI,MOSI: 0x1870000;  MISO: 0x3FEFFFF
6.102338040000000,SPI,MOSI: 0x1880000;  MISO: 0x3FEFFFF
6.106347100000000,SPI,MOSI: 0x1890000;  MISO: 0x3FEFFFF
6.110359160000000,SPI,MOSI: 0x18A0000;  MISO: 0x3FEFFFF
6.114371220000000,SPI,MOSI: 0x18B0000;  MISO: 0x3FEFFFF
6.122397320000000,SPI,MOSI: 0x18C0000;  MISO: 0x3FEFFFF
6.126406380000000,SPI,MOSI: 0x18D0000;  MISO: 0x3FEFFFF
6.130419420000000,SPI,MOSI: 0x18E0000;  MISO: 0x3FEFFFF
6.134431480000000,SPI,MOSI: 0x18F0000;  MISO: 0x3FEFFFF
6.142458580000000,SPI,MOSI: 0x1900000;  MISO: 0x3FE0010
6.146467640000000,SPI,MOSI: 0x1910000;  MISO: 0x3FEA707
6.150478700000000,SPI,MOSI: 0x1920000;  MISO: 0x3FEDA99
6.154491760000000,SPI,MOSI: 0x1930000;  MISO: 0x3FEB0CA
6.162517860000000,SPI,MOSI: 0x1940000;  MISO: 0x3FEFF9D
6.166527920000000,SPI,MOSI: 0x1950000;  MISO: 0x3FEFD00
6.170539960000000,SPI,MOSI: 0x1960000;  MISO: 0x3FE5EF1
6.174552020000000,SPI,MOSI: 0x1970000;  MISO: 0x3FEFF4E
6.182578120000000,SPI,MOSI: 0x1980000;  MISO: 0x3FEFFFF
6.186587180000000,SPI,MOSI: 0x1990000;  MISO: 0x3FEFFFF
6.190599240000000,SPI,MOSI: 0x19A0000;  MISO: 0x3FEFFFF
6.194613280000000,SPI,MOSI: 0x19B0000;  MISO: 0x3FEFFFF
6.202634400000000,SPI,MOSI: 0x19C0000;  MISO: 0x3FEFFFF
6.206647460000000,SPI,MOSI: 0x19D0000;  MISO: 0x3FEFFFF
6.210659500000000,SPI,MOSI: 0x19E0000;  MISO: 0x3FEFFFF
6.214672560000000,SPI,MOSI: 0x19F0000;  MISO: 0x3FEFFFF
6.222698660000000,SPI,MOSI: 0x1A00000;  MISO: 0x3FEFFFF
6.226707720000000,SPI,MOSI: 0x1A10000;  MISO: 0x3FEFFFF
6.230720780000000,SPI,MOSI: 0x1A20000;  MISO: 0x3FEFFFF
6.234732820000000,SPI,MOSI: 0x1A30000;  MISO: 0x3FEFFFF
6.242758940000000,SPI,MOSI: 0x1A40000;  MISO: 0x3FEFFFF
6.246768000000000,SPI,MOSI: 0x1A50000;  MISO: 0x3FEFFFF
6.250781040000000,SPI,MOSI: 0x1A60000;  MISO: 0x3FEFFFF
6.254794100000000,SPI,MOSI: 0x1A70000;  MISO: 0x3FEFFFF
6.262820200000000,SPI,MOSI: 0x1A80000;  MISO: 0x3FEFFFF
6.266829260000000,SPI,MOSI: 0x1A90000;  MISO: 0x3FEFFFF
6.270840320000000,SPI,MOSI: 0x1AA0000;  MISO: 0x3FEFFFF
6.274853360000000,SPI,MOSI: 0x1AB0000;  MISO: 0x3FEFFFF
6.282879480000000,SPI,MOSI: 0x1AC0000;  MISO: 0x3FEFFFF
6.286888540000000,SPI,MOSI: 0x1AD0000;  MISO: 0x3FEFFFF
6.290900580000000,SPI,MOSI: 0x1AE0000;  MISO: 0x3FEFFFF
6.294914640000000,SPI,MOSI: 0x1AF0000;  MISO: 0x3FEFFFF
6.302939740000000,SPI,MOSI: 0x1B00000;  MISO: 0x3FEFFFF
6.306948800000000,SPI,MOSI: 0x1B10000;  MISO: 0x3FEFFFF
6.310960860000000,SPI,MOSI: 0x1B20000;  MISO: 0x3FEFFFF
6.314974900000000,SPI,MOSI: 0x1B30000;  MISO: 0x3FEFFFF
6.323000020000000,SPI,MOSI: 0x1B40000;  MISO: 0x3FEFFFF
6.327009060000000,SPI,MOSI: 0x1B50000;  MISO: 0x3FEFFFF
6.331022120000000,SPI,MOSI: 0x1B60000;  MISO: 0x3FEFFFF
6.335035180000000,SPI,MOSI: 0x1B70000;  MISO: 0x3FEFFFF
6.343060280000000,SPI,MOSI: 0x1B80000;  MISO: 0x3FEFFFF
6.347069340000000,SPI,MOSI: 0x1B90000;  MISO: 0x3FEFFFF
6.351082400000000,SPI,MOSI: 0x1BA0000;  MISO: 0x3FEFFFF
6.355094440000000,SPI,MOSI: 0x1BB0000;  MISO: 0x3FEFFFF
6.363120560000000,SPI,MOSI: 0x1BC0000;  MISO: 0x3FEE2FF
6.367129600000000,SPI,MOSI: 0x1BD0000;  MISO: 0x3FEFFFF
6.371142660000000,SPI,MOSI: 0x1BE0000;  MISO: 0x3FEFFFF
6.375155720000000,SPI,MOSI: 0x1BF0000;  MISO: 0x3FEFFFF
6.383180820000000,SPI,MOSI: 0x1800000;  MISO: 0x3FEFFFF
6.387190880000000,SPI,MOSI: 0x1810000;  MISO: 0x3FEFFFF
6.391202940000000,SPI,MOSI: 0x1820000;  MISO: 0x3FEFFFF
6.395215980000000,SPI,MOSI: 0x1830000;  MISO: 0x3FEFFFF
6.403242100000000,SPI,MOSI: 0x1840000;  MISO: 0x3FEFFFF
6.407251140000000,SPI,MOSI: 0x1850000;  MISO: 0x3FEFFFF
6.411262200000000,SPI,MOSI: 0x1860000;  MISO: 0x3FEFFFF
6.415275260000000,SPI,MOSI: 0x1870000;  MISO: 0x3FEFFFF
6.423301360000000,SPI,MOSI: 0x1880000;  MISO: 0x3FEFFFF
6.427310420000000,SPI,MOSI: 0x1890000;  MISO: 0x3FEFFFF
6.431323480000000,SPI,MOSI: 0x18A0000;  MISO: 0x3FEFFFF
6.435336520000000,SPI,MOSI: 0x18B0000;  MISO: 0x3FEFFFF
6.443361640000000,SPI,MOSI: 0x18C0000;  MISO: 0x3FEFFFF
6.447371680000000,SPI,MOSI: 0x18D0000;  MISO: 0x3FEFFFF
6.451383740000000,SPI,MOSI: 0x18E0000;  MISO: 0x3FEFFFF
6.455395800000000,SPI,MOSI: 0x18F0000;  MISO: 0x3FEFFFF
6.463422900000000,SPI,MOSI: 0x1900000;  MISO: 0x3FE0010
6.467431960000000,SPI,MOSI: 0x1910000;  MISO: 0x3FEA707
6.471444020000000,SPI,MOSI: 0x1920000;  MISO: 0x3FEDA99
6.475456060000000,SPI,MOSI: 0x1930000;  MISO: 0x3FEB0CA
6.483482180000000,SPI,MOSI: 0x1940000;  MISO: 0x3FEFF9D
6.487491220000000,SPI,MOSI: 0x1950000;  MISO: 0x3FEFD00
6.491503280000000,SPI,MOSI: 0x1960000;  MISO: 0x3FE5EF1
6.495516340000000,SPI,MOSI: 0x1970000;  MISO: 0x3FEFF4E
6.503543440000000,SPI,MOSI: 0x1980000;  MISO: 0x3FEFFFF
6.507552500000000,SPI,MOSI: 0x1990000;  MISO: 0x3FEFFFF
6.511563560000000,SPI,MOSI: 0x19A0000;  MISO: 0x3FEFFFF
6.515576600000000,SPI,MOSI: 0x19B0000;  MISO: 0x3FEFFFF
6.523602720000000,SPI,MOSI: 0x19C0000;  MISO: 0x3FEFFFF
6.527611760000000,SPI,MOSI: 0x19D0000;  MISO: 0x3FEFFFF
6.531623820000000,SPI,MOSI: 0x19E0000;  MISO: 0x3FEFFFF
6.535637880000000,SPI,MOSI: 0x19F0000;  MISO: 0x3FEFFFF
6.543662980000000,SPI,MOSI: 0x1A00000;  MISO: 0x3FEFFFF
6.547673040000000,SPI,MOSI: 0x1A10000;  MISO: 0x3FEFFFF
6.551684100000000,SPI,MOSI: 0x1A20000;  MISO: 0x3FEFFFF
6.555697140000000,SPI,MOSI: 0x1A30000;  MISO: 0x3FEFFFF
6.563723260000000,SPI,MOSI: 0x1A40000;  MISO: 0x3FEFFFF
6.567732320000000,SPI,MOSI: 0x1A50000;  MISO: 0x3FEFFFF
6.571744360000000,SPI,MOSI: 0x1A60000;  MISO: 0x3FEFFFF
6.575757420000000,SPI,MOSI: 0x1A70000;  MISO: 0x3FEFFFF
6.583784520000000,SPI,MOSI: 0x1A80000;  MISO: 0x3FEFFFF
6.587792580000000,SPI,MOSI: 0x1A90000;  MISO: 0x3FEFFFF
6.591805640000000,SPI,MOSI: 0x1AA0000;  MISO: 0x3FEFFFF
6.595817680000000,SPI,MOSI: 0x1AB0000;  MISO: 0x3FEFFFF
6.603844800000000,SPI,MOSI: 0x1AC0000;  MISO: 0x3FEFFFF
6.607853840000000,SPI,MOSI: 0x1AD0000;  MISO: 0x3FEFFFF
6.611865900000000,SPI,MOSI: 0x1AE0000;  MISO: 0x3FEFFFF
6.615878960000000,SPI,MOSI: 0x1AF0000;  MISO: 0x3FEFFFF
6.623905060000000,SPI,MOSI: 0x1B00000;  MISO: 0x3FEFFFF
6.627913120000000,SPI,MOSI: 0x1B10000;  MISO: 0x3FEFFFF
6.631925180000000,SPI,MOSI: 0x1B20000;  MISO: 0x3FEFFFF
6.635938220000000,SPI,MOSI: 0x1B30000;  MISO: 0x3FEFFFF
6.643964340000000,SPI,MOSI: 0x1B40000;  MISO: 0x3FEFFFF
6.647973400000000,SPI,MOSI: 0x1B50000;  MISO: 0x3FEFFFF
6.651985440000000,SPI,MOSI: 0x1B60000;  MISO: 0x3FEFFFF
6.655998500000000,SPI,MOSI: 0x1B70000;  MISO: 0x3FEFFFF
6.664025600000000,SPI,MOSI: 0x1B80000;  MISO: 0x3FEFFFF
6.668034660000000,SPI,MOSI: 0x1B90000;  MISO: 0x3FEFFFF
6.672046720000000,SPI,MOSI: 0x1BA0000;  MISO: 0x3FEFFFF
6.676059760000000,SPI,MOSI: 0x1BB0000;  MISO: 0x3FEFFFF
6.684084880000000,SPI,MOSI: 0x1BC0000;  MISO: 0x3FEE2FF
6.688093940000000,SPI,MOSI: 0x1BD0000;  MISO: 0x3FEFFFF
6.692105980000000,SPI,MOSI: 0x1BE0000;  MISO: 0x3FEFFFF
6.696120040000000,SPI,MOSI: 0x1BF0000;  MISO: 0x3FEFFFF
6.704146140000000,SPI,MOSI: 0x1800000;  MISO: 0x3FEFFFF
6.708154200000000,SPI,MOSI: 0x1810000;  MISO: 0x3FEFFFF
6.712166260000000,SPI,MOSI: 0x1820000;  MISO: 0x3FEFFFF
6.716179320000000,SPI,MOSI: 0x1830000;  MISO: 0x3FEFFFF
6.724205420000000,SPI,MOSI: 0x1840000;  MISO: 0x3FEFFFF
6.728214480000000,SPI,MOSI: 0x1850000;  MISO: 0x3FEFFFF
6.732227520000000,SPI,MOSI: 0x1860000;  MISO: 0x3FEFFFF
6.736239580000000,SPI,MOSI: 0x1870000;  MISO: 0x3FEFFFF
6.744266680000000,SPI,MOSI: 0x1880000;  MISO: 0x3FEFFFF
6.748275740000000,SPI,MOSI: 0x1890000;  MISO: 0x3FEFFFF
6.752286800000000,SPI,MOSI: 0x18A0000;  MISO: 0x3FEFFFF
6.756300860000000,SPI,MOSI: 0x18B0000;  MISO: 0x3FEFFFF
6.764325960000000,SPI,MOSI: 0x18C0000;  MISO: 0x3FEFFFF
6.768336020000000,SPI,MOSI: 0x18D0000;  MISO: 0x3FEFFFF
6.772348060000000,SPI,MOSI: 0x18E0000;  MISO: 0x3FEFFFF
6.776360120000000,SPI,MOSI: 0x18F0000;  MISO: 0x3FEFFFF
6.784387220000000,SPI,MOSI: 0x1900000;  MISO: 0x3FE0010
6.788396280000000,SPI,MOSI: 0x1910000;  MISO: 0x3FEA707
6.792407340000000,SPI,MOSI: 0x1920000;  MISO: 0x3FEDA99
6.796420400000000,SPI,MOSI: 0x1930000;  MISO: 0x3FEB0CA
6.804446500000000,SPI,MOSI: 0x1940000;  MISO: 0x3FEFF9D
6.808456560000000,SPI,MOSI: 0x1950000;  MISO: 0x3FEFD00
6.812467620000000,SPI,MOSI: 0x1960000;  MISO: 0x3FE5EF1
6.816480660000000,SPI,MOSI: 0x1970000;  MISO: 0x3FEFF4E
6.824506780000000,SPI,MOSI: 0x1980000;  MISO: 0x3FEFFFF
6.828515820000000,SPI,MOSI: 0x1990000;  MISO: 0x3FEFFFF
6.832527880000000,SPI,MOSI: 0x19A0000;  MISO: 0x3FEFFFF
6.836540940000000,SPI,MOSI: 0x19B0000;  MISO: 0x3FEFFFF
6.844567040000000,SPI,MOSI: 0x19C0000;  MISO: 0x3FEFFFF
6.848576100000000,SPI,MOSI: 0x19D0000;  MISO: 0x3FEFFFF
6.852588160000000,SPI,MOSI: 0x19E0000;  MISO: 0x3FEFFFF
6.856601200000000,SPI,MOSI: 0x19F0000;  MISO: 0x3FEFFFF
6.864628320000000,SPI,MOSI: 0x1A00000;  MISO: 0x3FEFFFF
6.868637380000000,SPI,MOSI: 0x1A10000;  MISO: 0x3FEFFFF
6.872648420000000,SPI,MOSI: 0x1A20000;  MISO: 0x3FEFFFF
6.876661480000000,SPI,MOSI: 0x1A30000;  MISO: 0x3FEFFFF
6.884688580000000,SPI,MOSI: 0x1A40000;  MISO: 0x3FEFFFF
6.888696640000000,SPI,MOSI: 0x1A50000;  MISO: 0x3FEFFFF
6.892709700000000,SPI,MOSI: 0x1A60000;  MISO: 0x3FEFFFF
6.896721740000000,SPI,MOSI: 0x1A70000;  MISO: 0x3FEFFFF
6.904748860000000,SPI,MOSI: 0x1A80000;  MISO: 0x3FEFFFF
6.908756920000000,SPI,MOSI: 0x1A90000;  MISO: 0x3FEFFFF
6.912766980000000,SPI,MOSI: 0x1AA0000;  MISO: 0x3FEFFFF
6.916782020000000,SPI,MOSI: 0x1AB0000;  MISO: 0x3FEFFFF
6.924808120000000,SPI,MOSI: 0x1AC0000;  MISO: 0x3FEFFFF
6.928817180000000,SPI,MOSI: 0x1AD0000;  MISO: 0x3FEFFFF
6.932829240000000,SPI,MOSI: 0x1AE0000;  MISO: 0x3FEFFFF
6.936843300000000,SPI,MOSI: 0x1AF0000;  MISO: 0x3FEFFFF
6.944869400000000,SPI,MOSI: 0x1B00000;  MISO: 0x3FEFFFF
6.948877460000000,SPI,MOSI: 0x1B10000;  MISO: 0x3FEFFFF
6.952889520000000,SPI,MOSI: 0x1B20000;  MISO: 0x3FEFFFF
6.956902560000000,SPI,MOSI: 0x1B30000;  MISO: 0x3FEFFFF
6.964928680000000,SPI,MOSI: 0x1B40000;  MISO: 0x3FEFFFF
6.968937720000000,SPI,MOSI: 0x1B50000;  MISO: 0x3FEFFFF
6.972949780000000,SPI,MOSI: 0x1B60000;  MISO: 0x3FEFFFF
6.976960840000000,SPI,MOSI: 0x1B70000;  MISO: 0x3FEFFFF
6.984989940000000,SPI,MOSI: 0x1B80000;  MISO: 0x3FEFFFF
6.988998000000000,SPI,MOSI: 0x1B90000;  MISO: 0x3FEFFFF
6.993010060000000,SPI,MOSI: 0x1BA0000;  MISO: 0x3FEFFFF
6.997023100000000,SPI,MOSI: 0x1BB0000;  MISO: 0x3FEFFFF
7.005049220000000,SPI,MOSI: 0x1BC0000;  MISO: 0x3FEE2FF
7.009058280000000,SPI,MOSI: 0x1BD0000;  MISO: 0x3FEFFFF
7.013070320000000,SPI,MOSI: 0x1BE0000;  MISO: 0x3FEFFFF
7.017083380000000,SPI,MOSI: 0x1BF0000;  MISO: 0x3FEFFFF
